日期,城市,质量等级,AQI,PM2.5,PM10,NO2,SO2,CO,O3,年份,月份,季节,星期几,是否周末,AQI_lag1,PM2.5_roll7_mean
2016-06-16,兰州市,良,70,30,83.0,47.0,10,0.97,81,2016,6,夏季,4,0,55.0,34.857142857142854
2016-06-17,兰州市,良,79,35,105.0,55.0,14,0.95,66,2016,6,夏季,5,0,70.0,35.714285714285715
2016-06-18,兰州市,良,96,53,138.0,77.0,21,1.31,59,2016,6,夏季,6,1,79.0,36.42857142857143
2016-06-19,兰州市,良,80,40,99.0,48.0,12,0.97,79,2016,6,夏季,7,1,96.0,37.71428571428572
2016-06-20,兰州市,良,59,33,72.0,39.0,7,0.81,56,2016,6,夏季,1,0,80.0,38.142857142857146
2016-06-21,兰州市,良,76,43,85.0,41.0,8,0.95,82,2016,6,夏季,2,0,59.0,37.285714285714285
2016-06-22,兰州市,良,80,50,104.0,58.0,21,1.08,79,2016,6,夏季,3,0,76.0,40.57142857142857
2016-06-23,兰州市,良,53,32,53.0,25.0,8,0.79,74,2016,6,夏季,4,0,80.0,40.85714285714285
2016-06-24,兰州市,良,77,46,94.0,58.0,7,1.06,55,2016,6,夏季,5,0,53.0,42.42857142857143
2016-06-25,兰州市,良,71,30,67.0,40.0,6,0.84,86,2016,6,夏季,6,1,77.0,39.142857142857146
2016-06-26,兰州市,良,68,36,81.0,28.0,4,0.8,88,2016,6,夏季,7,1,71.0,38.57142857142857
2016-06-27,兰州市,轻度污染,112,59,168.0,42.0,9,0.9,81,2016,6,夏季,1,0,68.0,42.285714285714285
2016-06-28,兰州市,良,80,35,101.0,71.0,8,1.07,59,2016,6,夏季,2,0,112.0,41.142857142857146
2016-06-29,兰州市,良,100,44,125.0,58.0,17,1.11,94,2016,6,夏季,3,0,80.0,40.285714285714285
2016-06-30,兰州市,良,69,27,80.0,44.0,8,0.9,73,2016,6,夏季,4,0,100.0,39.57142857142857
2016-07-01,兰州市,良,78,33,100.0,46.0,11,0.9,83,2016,7,夏季,5,0,69.0,37.71428571428572
2016-07-02,兰州市,良,91,37,99.0,53.0,12,0.84,105,2016,7,夏季,6,1,78.0,38.71428571428572
2016-07-03,兰州市,良,82,26,90.0,41.0,10,0.87,112,2016,7,夏季,7,1,91.0,37.285714285714285
2016-07-04,兰州市,良,80,33,96.0,36.0,8,0.94,99,2016,7,夏季,1,0,82.0,33.57142857142857
2016-07-05,兰州市,良,65,31,79.0,19.0,4,0.75,80,2016,7,夏季,2,0,80.0,33.0
2016-07-06,兰州市,良,55,24,60.0,21.0,4,0.76,68,2016,7,夏季,3,0,65.0,30.142857142857142
2016-07-07,兰州市,良,52,20,55.0,21.0,4,0.81,63,2016,7,夏季,4,0,55.0,29.142857142857142
2016-07-08,兰州市,良,51,20,55.0,23.0,5,0.7,56,2016,7,夏季,5,0,52.0,27.285714285714285
2016-07-09,兰州市,良,71,36,92.0,26.0,4,0.93,45,2016,7,夏季,6,1,51.0,27.142857142857142
2016-07-10,兰州市,良,56,35,61.0,19.0,5,0.77,44,2016,7,夏季,7,1,71.0,28.428571428571427
2016-07-11,兰州市,优,33,20,30.0,21.0,4,0.75,57,2016,7,夏季,1,0,56.0,26.571428571428573
2016-07-12,兰州市,良,63,31,56.0,34.0,5,0.94,81,2016,7,夏季,2,0,33.0,26.571428571428573
2016-07-13,兰州市,良,57,24,60.0,38.0,4,0.84,63,2016,7,夏季,3,0,63.0,26.571428571428573
2016-07-14,兰州市,良,61,30,68.0,42.0,5,0.92,64,2016,7,夏季,4,0,57.0,28.0
2016-07-15,兰州市,良,80,28,83.0,45.0,9,1.01,87,2016,7,夏季,5,0,61.0,29.142857142857142
2016-07-16,兰州市,良,64,24,76.0,39.0,8,0.84,72,2016,7,夏季,6,1,80.0,27.428571428571427
2016-07-17,兰州市,良,83,34,111.0,51.0,11,0.98,74,2016,7,夏季,7,1,64.0,27.285714285714285
2016-07-18,兰州市,优,46,22,39.0,24.0,4,0.86,82,2016,7,夏季,1,0,83.0,27.571428571428573
2016-07-19,兰州市,良,72,33,71.0,42.0,7,1.0,88,2016,7,夏季,2,0,46.0,27.857142857142858
2016-07-20,兰州市,良,75,32,81.0,44.0,7,1.0,89,2016,7,夏季,3,0,72.0,29.0
2016-07-21,兰州市,良,94,48,136.0,46.0,9,0.97,73,2016,7,夏季,4,0,75.0,31.571428571428573
2016-07-22,兰州市,良,89,51,112.0,33.0,5,0.97,93,2016,7,夏季,5,0,94.0,34.857142857142854
2016-07-23,兰州市,良,67,23,64.0,33.0,5,0.94,91,2016,7,夏季,6,1,89.0,34.714285714285715
2016-07-24,兰州市,良,51,18,36.0,14.0,4,0.76,98,2016,7,夏季,7,1,67.0,32.42857142857143
2016-07-25,兰州市,良,63,31,73.0,39.0,6,0.91,60,2016,7,夏季,1,0,51.0,33.714285714285715
2016-07-26,兰州市,良,69,30,75.0,38.0,5,0.96,90,2016,7,夏季,2,0,63.0,33.285714285714285
2016-07-27,兰州市,良,83,32,94.0,43.0,9,0.93,93,2016,7,夏季,3,0,69.0,33.285714285714285
2016-07-28,兰州市,良,83,28,82.0,49.0,10,1.02,96,2016,7,夏季,4,0,83.0,30.428571428571427
2016-07-29,兰州市,良,77,31,91.0,42.0,9,1.19,91,2016,7,夏季,5,0,83.0,27.571428571428573
2016-07-30,兰州市,良,61,26,61.0,22.0,4,0.89,85,2016,7,夏季,6,1,77.0,28.0
2016-07-31,兰州市,良,60,20,54.0,17.0,5,0.87,89,2016,7,夏季,7,1,61.0,28.285714285714285
2016-08-01,兰州市,良,58,19,56.0,18.0,4,0.86,89,2016,8,夏季,1,0,60.0,26.571428571428573
2016-08-02,兰州市,良,57,19,61.0,21.0,4,0.93,78,2016,8,夏季,2,0,58.0,25.0
2016-08-03,兰州市,良,60,23,64.0,20.0,3,0.77,83,2016,8,夏季,3,0,57.0,23.714285714285715
2016-08-04,兰州市,良,63,28,68.0,21.0,5,0.67,88,2016,8,夏季,4,0,60.0,23.714285714285715
2016-08-05,兰州市,良,72,27,82.0,32.0,6,0.76,90,2016,8,夏季,5,0,63.0,23.142857142857142
2016-08-06,兰州市,良,80,37,101.0,43.0,10,0.94,95,2016,8,夏季,6,1,72.0,24.714285714285715
2016-08-07,兰州市,良,100,39,112.0,51.0,11,0.98,103,2016,8,夏季,7,1,80.0,27.428571428571427
2016-08-08,兰州市,良,77,25,75.0,26.0,4,0.99,115,2016,8,夏季,1,0,100.0,28.285714285714285
2016-08-09,兰州市,良,67,26,71.0,19.0,4,0.97,102,2016,8,夏季,2,0,77.0,29.285714285714285
2016-08-10,兰州市,良,100,39,147.0,19.0,5,0.85,89,2016,8,夏季,3,0,67.0,31.571428571428573
2016-08-11,兰州市,良,63,23,66.0,23.0,6,1.01,87,2016,8,夏季,4,0,100.0,30.857142857142858
2016-08-12,兰州市,良,73,32,91.0,23.0,6,0.93,84,2016,8,夏季,5,0,63.0,31.571428571428573
2016-08-13,兰州市,良,68,27,78.0,22.0,7,0.97,86,2016,8,夏季,6,1,73.0,30.142857142857142
2016-08-14,兰州市,良,63,32,74.0,18.0,6,0.85,83,2016,8,夏季,7,1,68.0,29.142857142857142
2016-08-15,兰州市,良,52,33,56.0,35.0,3,0.88,77,2016,8,夏季,1,0,63.0,30.285714285714285
2016-08-16,兰州市,良,79,46,98.0,52.0,4,1.22,82,2016,8,夏季,2,0,52.0,33.142857142857146
2016-08-17,兰州市,良,67,32,76.0,31.0,4,1.18,82,2016,8,夏季,3,0,79.0,32.142857142857146
2016-08-18,兰州市,优,47,22,49.0,15.0,9,0.81,72,2016,8,夏季,4,0,67.0,32.0
2016-08-19,兰州市,优,43,17,38.0,17.0,8,0.86,80,2016,8,夏季,5,0,47.0,29.857142857142858
2016-08-20,兰州市,良,52,24,55.0,21.0,10,0.92,74,2016,8,夏季,6,1,43.0,29.428571428571427
2016-08-21,兰州市,良,77,46,96.0,29.0,9,1.11,89,2016,8,夏季,7,1,52.0,31.428571428571427
2016-08-22,兰州市,良,64,41,76.0,20.0,5,1.15,83,2016,8,夏季,1,0,77.0,32.57142857142857
2016-08-23,兰州市,优,34,18,32.0,21.0,4,0.76,55,2016,8,夏季,2,0,64.0,28.571428571428573
2016-08-24,兰州市,优,42,23,42.0,25.0,4,0.95,49,2016,8,夏季,3,0,34.0,27.285714285714285
2016-08-25,兰州市,优,40,16,30.0,14.0,3,0.98,78,2016,8,夏季,4,0,42.0,26.428571428571427
2016-08-26,兰州市,良,53,22,53.0,31.0,8,0.91,67,2016,8,夏季,5,0,40.0,27.142857142857142
2016-08-27,兰州市,良,65,29,78.0,44.0,6,1.04,57,2016,8,夏季,6,1,53.0,27.857142857142858
2016-08-28,兰州市,良,76,31,87.0,46.0,6,0.99,83,2016,8,夏季,7,1,65.0,25.714285714285715
2016-08-29,兰州市,良,55,30,59.0,30.0,4,0.96,67,2016,8,夏季,1,0,76.0,24.142857142857142
2016-08-30,兰州市,良,67,32,77.0,50.0,5,0.98,72,2016,8,夏季,2,0,55.0,26.142857142857142
2016-08-31,兰州市,良,85,43,119.0,64.0,9,1.17,54,2016,8,夏季,3,0,67.0,29.0
2016-09-01,兰州市,良,83,42,106.0,58.0,9,1.16,72,2016,9,秋季,4,0,85.0,32.714285714285715
2016-09-02,兰州市,良,84,38,115.0,56.0,12,1.06,53,2016,9,秋季,5,0,83.0,35.0
2016-09-03,兰州市,良,74,40,96.0,49.0,6,0.94,66,2016,9,秋季,6,1,84.0,36.57142857142857
2016-09-04,兰州市,良,87,45,120.0,56.0,8,1.07,67,2016,9,秋季,7,1,74.0,38.57142857142857
2016-09-05,兰州市,良,78,37,104.0,52.0,11,0.93,60,2016,9,秋季,1,0,87.0,39.57142857142857
2016-09-06,兰州市,良,54,23,44.0,35.0,5,0.83,88,2016,9,秋季,2,0,78.0,38.285714285714285
2016-09-07,兰州市,良,78,38,103.0,67.0,10,1.15,67,2016,9,秋季,3,0,54.0,37.57142857142857
2016-09-08,兰州市,良,80,39,105.0,56.0,10,1.09,70,2016,9,秋季,4,0,78.0,37.142857142857146
2016-09-09,兰州市,良,57,24,52.0,34.0,5,0.82,92,2016,9,秋季,5,0,80.0,35.142857142857146
2016-09-10,兰州市,良,73,37,94.0,52.0,8,1.02,56,2016,9,秋季,6,1,57.0,34.714285714285715
2016-09-11,兰州市,良,73,36,91.0,46.0,12,0.96,71,2016,9,秋季,7,1,73.0,33.42857142857143
2016-09-12,兰州市,良,52,26,47.0,36.0,4,0.82,79,2016,9,秋季,1,0,73.0,31.857142857142858
2016-09-13,兰州市,良,67,34,79.0,49.0,6,1.04,65,2016,9,秋季,2,0,52.0,33.42857142857143
2016-09-14,兰州市,良,70,43,87.0,45.0,6,1.06,63,2016,9,秋季,3,0,67.0,34.142857142857146
2016-09-15,兰州市,良,66,39,77.0,48.0,6,1.11,70,2016,9,秋季,4,0,70.0,34.142857142857146
2016-09-16,兰州市,良,70,37,84.0,41.0,6,0.97,76,2016,9,秋季,5,0,66.0,36.0
2016-09-17,兰州市,良,56,29,59.0,25.0,6,0.88,85,2016,9,秋季,6,1,70.0,34.857142857142854
2016-09-18,兰州市,良,55,34,58.0,35.0,4,0.87,61,2016,9,秋季,7,1,56.0,34.57142857142857
2016-09-19,兰州市,良,74,44,95.0,49.0,7,1.01,56,2016,9,秋季,1,0,55.0,37.142857142857146
2016-09-20,兰州市,良,73,37,91.0,54.0,8,1.04,68,2016,9,秋季,2,0,74.0,37.57142857142857
2016-09-21,兰州市,良,77,36,102.0,60.0,8,1.18,56,2016,9,秋季,3,0,73.0,36.57142857142857
2016-09-22,兰州市,良,87,40,122.0,59.0,9,1.3,45,2016,9,秋季,4,0,77.0,36.71428571428572
2016-09-23,兰州市,良,82,45,113.0,63.0,11,1.29,49,2016,9,秋季,5,0,87.0,37.85714285714285
2016-09-24,兰州市,良,80,41,108.0,58.0,12,1.25,51,2016,9,秋季,6,1,82.0,39.57142857142857
2016-09-25,兰州市,良,67,29,80.0,50.0,7,1.19,61,2016,9,秋季,7,1,80.0,38.85714285714285
2016-09-26,兰州市,良,80,35,107.0,36.0,8,1.06,64,2016,9,秋季,1,0,67.0,37.57142857142857
2016-09-27,兰州市,良,67,32,86.0,22.0,5,0.79,63,2016,9,秋季,2,0,80.0,36.85714285714285
2016-09-28,兰州市,良,67,39,83.0,42.0,7,1.16,57,2016,9,秋季,3,0,67.0,37.285714285714285
2016-09-29,兰州市,良,73,41,95.0,55.0,10,1.08,44,2016,9,秋季,4,0,67.0,37.42857142857143
2016-09-30,兰州市,良,79,42,106.0,65.0,14,1.31,59,2016,9,秋季,5,0,73.0,37.0
2016-10-01,兰州市,良,79,38,105.0,51.0,12,1.23,56,2016,10,秋季,6,1,79.0,36.57142857142857
2016-10-02,兰州市,良,90,36,127.0,66.0,14,1.27,58,2016,10,秋季,7,1,79.0,37.57142857142857
2016-10-03,兰州市,轻度污染,141,68,214.5,43.0,18,1.18,70,2016,10,秋季,1,0,90.0,42.285714285714285
2016-10-04,兰州市,良,81,32,111.0,22.0,5,0.71,73,2016,10,秋季,2,0,141.0,42.285714285714285
2016-10-05,兰州市,良,79,35,106.0,41.0,10,0.92,51,2016,10,秋季,3,0,81.0,41.71428571428572
2016-10-06,兰州市,良,56,29,62.0,32.0,14,0.91,49,2016,10,秋季,4,0,79.0,40.0
2016-10-07,兰州市,良,64,25,75.0,26.0,17,0.52,65,2016,10,秋季,5,0,56.0,37.57142857142857
2016-10-08,兰州市,良,84,38,116.0,54.0,12,0.97,48,2016,10,秋季,6,1,64.0,37.57142857142857
2016-10-09,兰州市,良,60,37,67.0,38.0,7,0.95,66,2016,10,秋季,7,1,84.0,37.71428571428572
2016-10-10,兰州市,良,70,43,87.0,54.0,12,1.17,38,2016,10,秋季,1,0,60.0,34.142857142857146
2016-10-11,兰州市,良,95,66,126.0,69.0,13,1.3,26,2016,10,秋季,2,0,70.0,39.0
2016-10-12,兰州市,良,82,53,110.0,59.0,17,1.21,35,2016,10,秋季,3,0,95.0,41.57142857142857
2016-10-13,兰州市,良,81,46,109.0,53.0,14,1.14,49,2016,10,秋季,4,0,82.0,44.0
2016-10-14,兰州市,良,61,33,70.0,44.0,10,0.91,35,2016,10,秋季,5,0,81.0,45.142857142857146
2016-10-15,兰州市,良,79,51,106.0,56.0,13,1.3,46,2016,10,秋季,6,1,61.0,47.0
2016-10-16,兰州市,良,77,35,102.0,45.0,10,0.81,53,2016,10,秋季,7,1,79.0,46.71428571428572
2016-10-17,兰州市,良,86,49,119.0,61.0,14,1.52,43,2016,10,秋季,1,0,77.0,47.57142857142857
2016-10-18,兰州市,良,96,50,140.0,62.0,18,1.44,44,2016,10,秋季,2,0,86.0,45.285714285714285
2016-10-19,兰州市,良,84,45,115.0,49.0,15,1.18,32,2016,10,秋季,3,0,96.0,44.142857142857146
2016-10-20,兰州市,轻度污染,122,52,160.0,31.0,15,1.05,49,2016,10,秋季,4,0,84.0,45.0
2016-10-21,兰州市,轻度污染,114,49,173.0,19.0,13,0.56,77,2016,10,秋季,5,0,122.0,47.285714285714285
2016-10-22,兰州市,优,49,28,51.0,31.0,9,0.79,50,2016,10,秋季,6,1,114.0,44.0
2016-10-23,兰州市,良,82,56,100.0,51.0,13,1.14,22,2016,10,秋季,7,1,49.0,47.0
2016-10-24,兰州市,良,53,34,56.0,34.0,11,0.8,47,2016,10,秋季,1,0,82.0,44.85714285714285
2016-10-25,兰州市,良,66,38,81.0,46.0,15,1.01,36,2016,10,秋季,2,0,53.0,43.142857142857146
2016-10-26,兰州市,良,75,47,97.0,55.0,15,1.04,40,2016,10,秋季,3,0,66.0,43.42857142857143
2016-10-27,兰州市,良,51,30,58.0,20.0,11,0.52,63,2016,10,秋季,4,0,75.0,40.285714285714285
2016-10-28,兰州市,优,41,20,36.0,26.0,12,0.61,58,2016,10,秋季,5,0,51.0,36.142857142857146
2016-10-29,兰州市,良,60,39,71.0,41.0,10,0.97,42,2016,10,秋季,6,1,41.0,37.71428571428572
2016-10-30,兰州市,良,77,49,101.0,37.0,15,1.19,43,2016,10,秋季,7,1,60.0,36.71428571428572
2016-10-31,兰州市,良,98,51,141.0,62.0,18,1.38,35,2016,10,秋季,1,0,77.0,39.142857142857146
2016-11-01,兰州市,轻度污染,104,63,156.0,65.0,22,1.68,31,2016,11,秋季,2,0,98.0,42.71428571428572
2016-11-02,兰州市,轻度污染,114,76,174.0,85.0,28,2.02,35,2016,11,秋季,3,0,104.0,46.85714285714285
2016-11-03,兰州市,轻度污染,138,91,209.0,90.5,29,2.4,44,2016,11,秋季,4,0,114.0,55.57142857142857
2016-11-04,兰州市,轻度污染,141,91,212.0,90.5,27,2.4,34,2016,11,秋季,5,0,138.0,65.71428571428571
2016-11-05,兰州市,轻度污染,137,91,206.0,90.5,30,2.31,30,2016,11,秋季,6,1,141.0,73.14285714285714
2016-11-06,兰州市,轻度污染,102,51,151.0,47.0,22,0.96,57,2016,11,秋季,7,1,137.0,73.42857142857143
2016-11-07,兰州市,轻度污染,122,54,191.0,31.0,14,0.74,64,2016,11,秋季,1,0,102.0,73.85714285714286
2016-11-08,兰州市,轻度污染,122,68,192.0,65.0,25,1.35,34,2016,11,秋季,2,0,122.0,74.57142857142857
2016-11-09,兰州市,轻度污染,121,71,191.0,73.0,29,1.67,37,2016,11,秋季,3,0,122.0,73.85714285714286
2016-11-10,兰州市,轻度污染,141,91,214.5,88.0,32,1.9,47,2016,11,秋季,4,0,121.0,73.85714285714286
2016-11-11,兰州市,轻度污染,141,91,214.5,78.0,33,2.03,31,2016,11,秋季,5,0,141.0,73.85714285714286
2016-11-12,兰州市,轻度污染,141,90,214.5,83.0,38,2.09,36,2016,11,秋季,6,1,141.0,73.71428571428571
2016-11-13,兰州市,轻度污染,141,91,214.5,90.5,38,2.24,30,2016,11,秋季,7,1,141.0,79.42857142857143
2016-11-14,兰州市,轻度污染,118,66,184.0,80.0,38,1.77,39,2016,11,秋季,1,0,141.0,81.14285714285714
2016-11-15,兰州市,轻度污染,130,91,205.0,90.5,38,2.48,43,2016,11,秋季,2,0,118.0,84.42857142857143
2016-11-16,兰州市,轻度污染,141,91,214.5,90.5,38,2.6,42,2016,11,秋季,3,0,130.0,87.28571428571429
2016-11-17,兰州市,轻度污染,141,91,214.5,90.5,38,2.9,33,2016,11,秋季,4,0,141.0,87.28571428571429
2016-11-18,兰州市,轻度污染,141,91,214.5,87.0,32,2.25,53,2016,11,秋季,5,0,141.0,87.28571428571429
2016-11-19,兰州市,轻度污染,141,79,214.5,57.0,22,1.22,44,2016,11,秋季,6,1,141.0,85.71428571428571
2016-11-20,兰州市,轻度污染,141,89,214.5,90.0,38,2.24,32,2016,11,秋季,7,1,141.0,85.42857142857143
2016-11-21,兰州市,轻度污染,103,44,153.0,33.0,24,0.65,51,2016,11,秋季,1,0,141.0,82.28571428571429
2016-11-22,兰州市,良,70,32,88.0,29.0,18,0.77,46,2016,11,秋季,2,0,103.0,73.85714285714286
2016-11-23,兰州市,良,82,47,112.0,47.0,35,1.27,32,2016,11,秋季,3,0,70.0,67.57142857142857
2016-11-24,兰州市,良,96,62,139.0,53.0,38,1.42,33,2016,11,秋季,4,0,82.0,63.42857142857143
2016-11-25,兰州市,轻度污染,121,62,188.0,48.0,38,1.11,37,2016,11,秋季,5,0,96.0,59.285714285714285
2016-11-26,兰州市,轻度污染,141,91,214.5,75.0,38,2.01,31,2016,11,秋季,6,1,121.0,61.0
2016-11-27,兰州市,轻度污染,141,91,214.5,86.0,38,2.51,32,2016,11,秋季,7,1,141.0,61.285714285714285
2016-11-28,兰州市,轻度污染,117,76,181.0,55.0,38,1.72,40,2016,11,秋季,1,0,141.0,65.85714285714286
2016-11-29,兰州市,良,97,49,143.0,50.0,29,1.14,49,2016,11,秋季,2,0,117.0,68.28571428571429
2016-11-30,兰州市,轻度污染,121,79,189.0,84.0,38,2.22,37,2016,11,秋季,3,0,97.0,72.85714285714286
2016-12-01,兰州市,轻度污染,133,91,201.0,90.5,38,2.55,33,2016,12,冬季,4,0,121.0,77.0
2016-12-02,兰州市,轻度污染,141,91,198.0,90.5,34,2.55,29,2016,12,冬季,5,0,133.0,81.14285714285714
2016-12-03,兰州市,轻度污染,141,91,214.5,90.5,38,2.79,31,2016,12,冬季,6,1,141.0,81.14285714285714
2016-12-04,兰州市,轻度污染,141,91,214.5,90.5,38,3.19,37,2016,12,冬季,7,1,141.0,81.14285714285714
2016-12-05,兰州市,轻度污染,102,54,146.0,59.0,25,1.33,44,2016,12,冬季,1,0,141.0,78.0
2016-12-06,兰州市,轻度污染,113,70,173.0,88.0,38,2.43,32,2016,12,冬季,2,0,102.0,81.0
2016-12-07,兰州市,轻度污染,125,91,189.0,90.5,38,2.75,34,2016,12,冬季,3,0,113.0,82.71428571428571
2016-12-08,兰州市,轻度污染,141,91,213.0,90.5,38,2.92,28,2016,12,冬季,4,0,125.0,82.71428571428571
2016-12-09,兰州市,轻度污染,137,91,193.0,90.5,38,2.69,27,2016,12,冬季,5,0,141.0,82.71428571428571
2016-12-10,兰州市,轻度污染,141,91,191.0,90.5,38,2.63,40,2016,12,冬季,6,1,137.0,82.71428571428571
2016-12-11,兰州市,轻度污染,141,91,214.0,90.5,29,2.81,37,2016,12,冬季,7,1,141.0,82.71428571428571
2016-12-12,兰州市,轻度污染,112,74,167.0,66.0,24,1.62,29,2016,12,冬季,1,0,141.0,85.57142857142857
2016-12-13,兰州市,轻度污染,122,83,182.0,75.0,29,2.08,29,2016,12,冬季,2,0,112.0,87.42857142857143
2016-12-14,兰州市,轻度污染,105,73,155.0,78.0,30,2.03,23,2016,12,冬季,3,0,122.0,84.85714285714286
2016-12-15,兰州市,良,100,69,146.0,77.0,33,2.03,25,2016,12,冬季,4,0,105.0,81.71428571428571
2016-12-16,兰州市,轻度污染,126,91,174.0,90.5,34,2.53,30,2016,12,冬季,5,0,100.0,81.71428571428571
2016-12-17,兰州市,轻度污染,141,91,195.0,90.5,38,2.71,26,2016,12,冬季,6,1,126.0,81.71428571428571
2016-12-18,兰州市,轻度污染,141,91,214.0,90.5,38,3.18,34,2016,12,冬季,7,1,141.0,81.71428571428571
2016-12-19,兰州市,轻度污染,141,91,207.0,90.5,38,2.93,29,2016,12,冬季,1,0,141.0,84.14285714285714
2016-12-20,兰州市,轻度污染,141,91,214.5,73.0,37,2.31,39,2016,12,冬季,2,0,141.0,85.28571428571429
2016-12-21,兰州市,轻度污染,141,67,214.5,52.0,23,1.27,39,2016,12,冬季,3,0,141.0,84.42857142857143
2016-12-22,兰州市,轻度污染,141,75,214.5,77.0,38,2.44,16,2016,12,冬季,4,0,141.0,85.28571428571429
2016-12-23,兰州市,轻度污染,138,91,214.5,90.5,38,2.78,31,2016,12,冬季,5,0,141.0,85.28571428571429
2016-12-24,兰州市,轻度污染,115,85,167.0,81.0,38,2.4,42,2016,12,冬季,6,1,138.0,84.42857142857143
2016-12-25,兰州市,良,94,45,132.0,37.0,22,1.0,49,2016,12,冬季,7,1,115.0,77.85714285714286
2016-12-26,兰州市,良,74,34,97.0,33.0,20,0.9,55,2016,12,冬季,1,0,94.0,69.71428571428571
2016-12-27,兰州市,轻度污染,101,68,139.0,81.0,34,2.09,44,2016,12,冬季,2,0,74.0,66.42857142857143
2016-12-28,兰州市,良,91,61,126.0,70.0,35,2.02,34,2016,12,冬季,3,0,101.0,65.57142857142857
2016-12-29,兰州市,良,82,50,111.0,74.0,38,1.94,24,2016,12,冬季,4,0,91.0,62.0
2016-12-30,兰州市,轻度污染,113,84,151.0,85.0,38,2.53,29,2016,12,冬季,5,0,82.0,61.0
2016-12-31,兰州市,轻度污染,122,91,160.0,90.5,38,2.82,24,2016,12,冬季,6,1,113.0,61.85714285714285
2017-01-01,兰州市,良,95,68,126.0,73.0,38,2.18,22,2017,1,冬季,7,1,122.0,65.14285714285714
2017-01-02,兰州市,轻度污染,128,91,157.0,86.0,38,2.62,30,2017,1,冬季,1,0,95.0,73.28571428571429
2017-01-03,兰州市,轻度污染,141,91,178.0,90.5,38,3.08,29,2017,1,冬季,2,0,128.0,76.57142857142857
2017-01-04,兰州市,轻度污染,141,91,210.0,90.5,38,3.53,31,2017,1,冬季,3,0,141.0,80.85714285714286
2017-01-05,兰州市,轻度污染,141,91,201.0,90.5,38,3.15,34,2017,1,冬季,4,0,141.0,86.71428571428571
2017-01-06,兰州市,良,84,51,116.0,53.0,33,1.26,45,2017,1,冬季,5,0,141.0,82.0
2017-01-07,兰州市,良,73,47,91.0,65.0,31,1.61,36,2017,1,冬季,6,1,84.0,75.71428571428571
2017-01-08,兰州市,良,68,44,84.0,52.0,31,1.32,42,2017,1,冬季,7,1,73.0,72.28571428571429
2017-01-09,兰州市,良,53,31,56.0,41.0,28,0.97,50,2017,1,冬季,1,0,68.0,63.71428571428572
2017-01-10,兰州市,优,47,25,47.0,28.0,20,0.75,65,2017,1,冬季,2,0,53.0,54.285714285714285
2017-01-11,兰州市,良,77,52,91.0,61.0,31,1.55,28,2017,1,冬季,3,0,47.0,48.71428571428572
2017-01-12,兰州市,轻度污染,115,86,142.0,78.0,36,2.14,32,2017,1,冬季,4,0,77.0,48.0
2017-01-13,兰州市,轻度污染,128,91,163.0,84.0,38,2.17,33,2017,1,冬季,5,0,115.0,53.71428571428572
2017-01-14,兰州市,轻度污染,117,87,149.0,74.0,38,1.89,43,2017,1,冬季,6,1,128.0,59.42857142857143
2017-01-15,兰州市,良,87,55,119.0,56.0,38,1.27,53,2017,1,冬季,7,1,117.0,61.0
2017-01-16,兰州市,良,79,39,107.0,50.0,34,0.98,50,2017,1,冬季,1,0,87.0,62.142857142857146
2017-01-17,兰州市,良,67,39,83.0,45.0,30,1.0,52,2017,1,冬季,2,0,79.0,64.14285714285714
2017-01-18,兰州市,良,86,59,113.0,55.0,36,1.3,50,2017,1,冬季,3,0,67.0,65.14285714285714
2017-01-19,兰州市,轻度污染,141,74,214.5,40.0,23,0.89,65,2017,1,冬季,4,0,86.0,63.42857142857143
2017-01-20,兰州市,轻度污染,138,71,214.5,63.0,38,1.67,35,2017,1,冬季,5,0,141.0,60.57142857142857
2017-01-21,兰州市,良,99,60,145.0,70.0,38,1.97,38,2017,1,冬季,6,1,138.0,56.71428571428572
2017-01-22,兰州市,良,86,54,118.0,70.0,38,1.93,40,2017,1,冬季,7,1,99.0,56.57142857142857
2017-01-23,兰州市,轻度污染,107,78,147.0,83.0,38,2.51,37,2017,1,冬季,1,0,86.0,62.142857142857146
2017-01-24,兰州市,轻度污染,124,91,167.0,90.5,38,2.79,39,2017,1,冬季,2,0,107.0,69.57142857142857
2017-01-25,兰州市,轻度污染,141,91,214.5,77.0,38,2.39,45,2017,1,冬季,3,0,124.0,74.14285714285714
2017-01-26,兰州市,轻度污染,141,91,214.5,28.0,15,0.68,58,2017,1,冬季,4,0,141.0,76.57142857142857
2017-01-27,兰州市,轻度污染,141,63,214.5,49.0,27,1.4,44,2017,1,冬季,5,0,141.0,75.42857142857143
2017-01-28,兰州市,轻度污染,141,56,214.5,30.0,28,0.9,56,2017,1,冬季,6,1,141.0,74.85714285714286
2017-01-29,兰州市,轻度污染,102,35,152.0,27.0,18,0.8,66,2017,1,冬季,7,1,141.0,72.14285714285714
2017-01-30,兰州市,良,93,37,133.0,31.0,28,1.04,56,2017,1,冬季,1,0,102.0,66.28571428571429
2017-01-31,兰州市,良,86,39,120.0,37.0,27,1.11,52,2017,1,冬季,2,0,93.0,58.85714285714285
2017-02-01,兰州市,良,81,46,109.0,46.0,32,1.44,43,2017,2,冬季,3,0,86.0,52.42857142857143
2017-02-02,兰州市,良,89,63,115.0,45.0,19,1.67,50,2017,2,冬季,4,0,81.0,48.42857142857143
