城市,日期,AQI,质量等级,PC1,PC2,聚类,PM2.5,PM10,NO2,SO2,CO,O3
兰州市,2017-07-04,78,良,-1.173893445753599,-0.29783845949522336,1,32,89.0,50.0,11,0.82,79
兰州市,2017-07-05,48,优,-1.8336286775946664,-0.041442336095825524,1,23,49.0,35.0,6,0.66,65
兰州市,2017-07-06,73,良,-1.4499549062757358,-0.6507126019050384,1,29,73.0,46.0,15,0.75,79
兰州市,2017-07-07,81,良,-0.934657878286883,-0.213759119943036,1,30,83.0,56.0,14,0.77,81
兰州市,2017-07-08,81,良,-0.4209063724158822,0.13257436578768858,0,34,110.0,53.0,16,0.76,73
兰州市,2017-07-09,64,良,-2.178637127712742,0.7746231539010192,1,21,67.0,30.0,8,0.62,99
兰州市,2017-07-10,73,良,-2.057955516713329,0.445389031820296,1,24,82.0,41.0,6,0.65,100
兰州市,2017-07-11,94,良,-1.7245930434964207,0.7244388009611664,1,28,93.0,47.0,8,0.73,112
兰州市,2017-07-12,94,良,-0.870745950034259,0.703168163387463,1,30,96.0,52.0,14,0.8,100
兰州市,2017-07-13,73,良,-1.70416399264517,1.4278499150175652,1,35,82.0,36.0,5,0.72,111
兰州市,2017-07-14,78,良,-1.6308685656784176,0.7135718917865059,1,30,93.0,39.0,7,0.72,96
兰州市,2017-07-15,75,良,-1.9956479899711521,0.7248541468151594,1,24,76.0,38.0,6,0.68,101
兰州市,2017-07-16,80,良,-2.222547245333856,0.814697068065585,1,26,69.0,35.0,5,0.56,103
兰州市,2017-07-17,70,良,-2.5004019134633446,1.0644174992857196,1,25,56.0,28.0,5,0.61,113
兰州市,2017-07-18,75,良,-2.0958524549242363,0.6518398297932282,1,28,68.0,36.0,8,0.67,108
兰州市,2017-07-19,79,良,-1.6506233197259073,0.5955043497485684,1,29,83.0,41.0,8,0.74,98
兰州市,2017-07-20,141,轻度污染,-0.38675762406719305,2.9086989999311252,3,68,213.0,18.0,7,0.61,100
兰州市,2017-07-21,65,良,-1.450912592936961,2.146157624441142,3,24,68.0,26.0,6,0.58,95
兰州市,2017-07-22,78,良,-2.0131116774109485,1.2580631623023355,1,32,104.0,15.0,8,0.46,91
兰州市,2017-07-23,54,良,-2.067094665855429,0.5502531652752009,1,19,57.0,17.0,12,0.53,78
兰州市,2017-07-24,52,良,-2.7287314573518637,0.3851242705353251,1,19,52.0,16.0,10,0.5,95
兰州市,2017-07-25,64,良,-2.2713837996899064,0.26953032042213454,1,31,60.0,27.0,5,0.61,87
兰州市,2017-07-26,48,优,-2.15380770850176,0.14378130973749495,1,26,48.0,20.0,7,0.58,68
兰州市,2017-07-27,41,优,-3.3539473391354337,-0.30581573013416635,1,11,23.0,20.0,4,0.49,82
兰州市,2017-07-28,49,优,-3.0499926045356562,-0.41230811495157965,1,18,35.0,25.0,5,0.66,87
兰州市,2017-07-29,69,良,-1.9902798990865076,-0.519259004794859,1,26,66.0,40.0,9,0.73,77
兰州市,2017-07-30,86,良,-1.557721955247372,0.16025050120798937,1,31,82.0,45.0,9,0.76,89
兰州市,2017-07-31,80,良,-2.109586439385767,1.0142518998616654,1,23,83.0,34.0,5,0.61,100
兰州市,2017-08-01,83,良,-1.7334513030130785,1.4060915565290049,1,37,115.0,21.0,6,0.52,86
兰州市,2017-08-02,84,良,-1.4885191212881128,0.6448205315628704,1,34,78.0,40.0,8,0.75,92
兰州市,2017-08-03,82,良,-0.9555275849301587,0.5396412561853144,1,28,108.0,43.0,13,0.65,78
兰州市,2017-08-04,68,良,-2.4982377819793187,1.1650035239409169,1,24,60.0,26.0,4,0.6,110
兰州市,2017-08-05,59,良,-1.6274124421488598,-0.3026819362566428,1,23,61.0,39.0,6,0.71,59
兰州市,2017-08-06,52,良,-1.803861696334859,-0.6547012850302317,1,21,54.0,36.0,5,0.75,50
兰州市,2017-08-07,50,优,-2.5228162812429535,-0.14612311470252054,1,21,47.0,29.0,7,0.62,85
兰州市,2017-08-08,61,良,-1.828032270191423,-0.6205501050916274,1,25,67.0,42.0,7,0.62,62
兰州市,2017-08-09,63,良,-1.821195084565816,-0.4747194170650393,1,20,64.0,41.0,8,0.88,73
兰州市,2017-08-10,81,良,-0.9998105099897878,-0.37795473666320234,1,28,93.0,47.0,17,1.0,82
兰州市,2017-08-11,74,良,-1.4696738827345939,0.20641777876390469,1,24,82.0,43.0,9,0.76,79
兰州市,2017-08-12,57,良,-2.043567854493829,0.10292002214879711,1,20,59.0,30.0,11,0.65,80
兰州市,2017-08-13,53,良,-2.503768671809441,-0.15794999272458832,1,22,47.0,29.0,5,0.7,80
兰州市,2017-08-14,73,良,-1.6589861867924776,-0.4052098733073724,1,26,83.0,46.0,9,0.68,74
兰州市,2017-08-15,70,良,-1.6467880591032222,0.060991339540815696,1,25,78.0,44.0,7,0.64,75
兰州市,2017-08-16,70,良,-1.5100259156589844,-0.04218194555232468,1,25,85.0,44.0,8,0.6,68
兰州市,2017-08-17,54,良,-2.078121272249985,-0.12241788428577151,1,20,58.0,32.0,5,0.64,63
兰州市,2017-08-18,57,良,-1.9562058917455367,-0.6020607233308399,1,22,62.0,35.0,7,0.72,59
兰州市,2017-08-19,56,良,-2.156584524243165,-0.3062511235991831,1,22,62.0,27.0,6,0.64,59
兰州市,2017-08-20,42,优,-3.049920750078885,-0.09825131313724834,1,17,33.0,21.0,3,0.43,74
兰州市,2017-08-21,48,优,-1.9751206698767414,-1.1117237135541413,1,26,49.0,36.0,5,0.79,47
兰州市,2017-08-22,42,优,-3.196258933228241,-0.38390272277245546,1,15,25.0,23.0,4,0.58,82
兰州市,2017-08-23,41,优,-2.607406611072952,-0.6361080439383818,1,27,37.0,26.0,5,0.6,65
兰州市,2017-08-24,60,良,-1.0724204149561387,-1.4073522924209645,1,37,66.0,45.0,9,0.81,31
兰州市,2017-08-25,46,优,-1.394477822094819,-1.0057316545562671,1,31,44.0,35.0,8,0.67,29
兰州市,2017-08-26,39,优,-2.44940404339488,-0.7197703673691727,1,22,36.0,29.0,5,0.62,60
兰州市,2017-08-27,53,良,-1.5174117507574485,-1.3223024852512164,1,29,56.0,41.0,8,0.68,36
兰州市,2017-08-28,47,优,-1.8071243731157651,-0.789421027877249,1,28,46.0,38.0,6,0.55,47
兰州市,2017-08-29,42,优,-2.193545957291076,-0.7622441763927618,1,22,41.0,33.0,6,0.6,57
兰州市,2017-08-30,65,良,-1.232426230096667,-0.914634060606686,1,34,77.0,44.0,7,0.8,47
兰州市,2017-08-31,92,良,-0.4026484122941314,0.2200845214381099,0,51,112.0,49.0,10,0.88,72
兰州市,2017-09-01,58,良,-1.421981259612462,0.46134371257288587,1,26,65.0,36.0,7,0.56,65
兰州市,2017-09-02,75,良,-0.9330421181757662,-0.3634002971096137,1,34,91.0,50.0,9,0.65,58
兰州市,2017-09-03,76,良,-1.0144927345952526,0.16871222851873624,1,30,92.0,46.0,9,0.61,66
兰州市,2017-09-04,60,良,-1.6527613839142297,0.24513359734940962,1,25,67.0,31.0,8,0.42,60
兰州市,2017-09-05,58,良,-1.6797152940708306,-0.23871074665147676,1,26,66.0,38.0,6,0.44,55
兰州市,2017-09-06,71,良,-0.9704893534239035,-0.4662970619520094,1,31,84.0,45.0,12,0.74,59
兰州市,2017-09-07,80,良,-0.3224346709787459,-0.18678919686500214,0,37,109.0,54.0,14,0.79,61
兰州市,2017-09-08,54,良,-1.0250148487040893,-0.6155827946448659,1,26,56.0,50.0,6,0.5,32
兰州市,2017-09-09,60,良,-2.1338370617430593,-0.07356465006990537,1,26,68.0,30.0,5,0.3,58
兰州市,2017-09-10,78,良,-0.8794459322626268,-0.3372911673320485,1,32,100.0,49.0,12,0.63,59
兰州市,2017-09-11,93,良,0.1884102591518602,-0.016434752574750553,0,40,122.0,59.0,20,0.9,73
兰州市,2017-09-12,73,良,-0.7339104660377789,0.4313949461960965,1,30,94.0,40.0,8,0.7,53
兰州市,2017-09-13,68,良,-1.2361940322135418,0.1914972142751941,1,32,84.0,34.0,6,0.59,52
兰州市,2017-09-14,68,良,-0.721640232813271,-0.22617054904927247,0,39,83.0,41.0,9,0.81,49
兰州市,2017-09-15,71,良,-0.9147872194419742,0.10422312460824812,1,40,86.0,41.0,8,0.62,58
兰州市,2017-09-16,56,良,-1.822090219381912,0.3047458851391571,1,26,58.0,35.0,7,0.61,82
兰州市,2017-09-17,79,良,-0.8405737893299898,-0.1080609689270038,1,39,92.0,43.0,13,0.78,72
兰州市,2017-09-18,63,良,-0.365905391955829,-0.3236475065832815,0,39,73.0,46.0,11,0.73,40
兰州市,2017-09-19,56,良,-1.0415151539817662,-0.4210970724533792,1,37,60.0,45.0,6,0.65,49
兰州市,2017-09-20,72,良,-0.35240299053938556,-0.5352490684901106,0,43,89.0,53.0,10,0.9,54
兰州市,2017-09-21,71,良,-0.396719980924157,-0.18240181970200892,0,38,88.0,50.0,10,0.79,53
兰州市,2017-09-22,74,良,0.19781654639061208,-0.5040493023740689,0,39,96.0,51.0,20,0.94,52
兰州市,2017-09-23,63,良,-0.6064581585538711,-0.37944072702226134,0,31,74.0,42.0,9,0.73,36
兰州市,2017-09-24,74,良,-0.31756366886995097,-0.32434587832548945,0,40,96.0,47.0,10,0.86,47
兰州市,2017-09-25,93,良,0.15922120512712593,0.5696213597642934,0,50,134.0,43.0,12,0.84,58
兰州市,2017-09-26,69,良,-0.9461444887146394,1.0809482649046358,1,39,87.0,29.0,5,0.52,60
兰州市,2017-09-27,70,良,-1.0430574873850604,0.311503215778853,1,36,82.0,39.0,9,0.63,70
兰州市,2017-09-28,82,良,-0.1758782843779785,0.0007686806224581256,0,37,110.0,55.0,15,0.73,67
兰州市,2017-09-29,76,良,-0.06595902614320273,-0.09993851846915798,0,33,100.0,51.0,15,0.71,49
兰州市,2017-09-30,75,良,-0.3597993177262985,0.10767337040793797,0,36,97.0,45.0,13,0.79,60
兰州市,2017-10-01,107,轻度污染,0.07216581937896997,1.2238809448365031,3,53,157.0,47.0,12,0.7,83
兰州市,2017-10-02,115,轻度污染,-0.4162724393911301,2.8527941938841357,3,50,178.0,17.0,6,0.33,75
兰州市,2017-10-03,56,良,-1.0260618200636058,1.2104337214839567,1,32,61.0,31.0,5,0.57,65
兰州市,2017-10-05,60,良,-0.9391471103433411,-0.47861563110162497,1,35,68.0,36.0,9,0.77,45
兰州市,2017-10-06,52,良,-1.1205485658250471,-0.6497573536866286,1,29,55.0,29.0,8,0.75,30
兰州市,2017-10-07,58,良,-1.3832370910692282,-0.4626913395290687,1,28,64.0,32.0,9,0.77,54
兰州市,2017-10-08,59,良,-2.189330357765597,0.5808064419198659,1,29,68.0,16.0,5,0.47,73
兰州市,2017-10-09,33,优,-2.568874004444093,-0.16675865672310813,1,19,30.0,21.0,4,0.42,60
兰州市,2017-10-10,56,良,-1.469432338650974,-1.1012081041688353,1,39,54.0,35.0,9,0.74,45
兰州市,2017-10-11,78,良,0.02655735725620998,-0.6548247768799883,0,57,83.0,40.0,16,0.98,40
兰州市,2017-10-12,72,良,0.1977260041240859,-0.3802811377025834,0,46,91.0,50.0,12,0.96,37
兰州市,2017-10-13,78,良,1.055852731859938,-0.973853295779974,0,51,99.0,55.0,18,1.2,21
兰州市,2017-10-14,72,良,0.4855942448380748,-0.3983547799457686,0,51,83.0,51.0,12,1.08,37
兰州市,2017-10-15,98,良,2.106233466823014,-0.6483710655004701,0,69,129.0,66.0,17,1.51,28
兰州市,2017-10-16,62,良,0.24785653512557942,0.12274850169579443,0,38,72.0,42.0,8,0.95,30
兰州市,2017-10-17,40,优,-1.0740464745115617,-0.6515769898115441,1,25,38.0,33.0,6,0.93,39
兰州市,2017-10-18,59,良,-0.5893751063852862,-0.9648286352654345,0,38,69.0,46.0,10,0.98,48
兰州市,2017-10-19,70,良,0.3126910675056565,-0.8430211450099571,0,43,89.0,55.0,11,1.15,37
兰州市,2017-10-20,72,良,0.3202427545152168,-0.46267949655996377,0,44,92.0,46.0,12,1.06,33
兰州市,2017-10-21,79,良,0.2681715139219353,-0.3299836684911114,0,39,107.0,49.0,12,0.97,36
兰州市,2017-10-22,90,良,1.6760381435602199,-0.8438151169774168,0,48,129.0,61.0,20,1.67,31
兰州市,2017-10-23,73,良,0.5467705254683778,-0.3665759576115613,0,37,94.0,49.0,12,1.44,38
兰州市,2017-10-24,60,良,0.05858441792869212,-0.9983478111543852,0,34,66.0,44.0,11,1.14,18
兰州市,2017-10-25,61,良,-0.012858092863272786,-1.0674281901498721,0,39,69.0,45.0,13,1.13,29
兰州市,2017-10-26,82,良,1.124522323818027,-1.0581635859233853,0,50,111.0,66.0,16,1.47,40
兰州市,2017-10-27,91,良,1.2113534352910769,0.06785325890876477,0,54,131.0,53.0,16,1.5,54
兰州市,2017-10-28,69,良,-0.7710186341675477,0.5783233432560081,1,26,86.0,33.0,12,0.62,59
兰州市,2017-10-29,83,良,0.1450679318656643,-0.1751216534583747,0,41,114.0,44.0,14,0.85,39
兰州市,2017-10-30,91,良,1.9139200821256974,-0.7475719982888895,0,52,129.0,60.0,19,1.73,26
兰州市,2017-10-31,94,良,2.6319356740696365,-0.8046758089693614,2,56,137.0,69.0,24,1.79,25
兰州市,2017-11-01,103,轻度污染,3.5066164890556224,-0.8412334345203986,2,65,151.0,80.0,29,2.1,35
兰州市,2017-11-02,97,良,3.0315305671805675,-0.4409850063977442,2,57,143.0,72.0,27,1.94,39
兰州市,2017-11-03,122,轻度污染,3.5602782186335986,-0.233373588007169,2,59,192.0,70.0,30,2.03,35
兰州市,2017-11-04,118,轻度污染,4.564924590540446,-0.031855958434602,2,68,184.0,75.0,36,2.17,32
兰州市,2017-11-05,106,轻度污染,4.123753216641103,0.07311251465251331,2,73,158.0,78.0,27,2.14,39
兰州市,2017-11-06,92,良,2.5427569663290366,0.29076674543502806,2,55,132.0,56.0,25,1.54,42
兰州市,2017-11-07,86,良,2.2555005544023916,-0.28728854030919926,2,50,119.0,67.0,25,1.37,43
兰州市,2017-11-08,102,轻度污染,3.9519582162947886,-1.1436181687389713,2,62,153.0,81.0,33,2.13,26
兰州市,2017-11-09,109,轻度污染,1.2766839613803127,1.3802326117997161,3,45,165.0,40.0,16,0.81,46
兰州市,2017-11-10,93,良,1.5392050303270026,0.6402120699278754,0,41,134.0,47.0,18,1.1,35
兰州市,2017-11-11,98,良,2.804456613346159,-0.22237208804706168,2,61,143.0,58.0,26,1.84,35
兰州市,2017-11-12,76,良,0.8827817139176674,0.2045418489458832,0,39,100.0,45.0,19,1.17,48
兰州市,2017-11-13,75,良,0.8418434135750926,-0.5721045328618076,0,38,97.0,52.0,22,1.21,46
兰州市,2017-11-14,84,良,1.862966739791661,-1.0503898743034945,0,47,116.0,67.0,26,1.42,34
兰州市,2017-11-15,100,良,3.3604895262927106,-1.2361060157290078,2,61,147.0,74.0,32,2.04,24
兰州市,2017-11-16,118,轻度污染,4.5670005796166055,-0.589454101404803,2,82,176.0,78.0,34,2.34,29
兰州市,2017-11-17,88,良,2.7107245950764196,0.20640290856870686,2,59,121.0,52.0,30,1.37,29
兰州市,2017-11-18,80,良,2.2633040526048727,-0.9529122050395524,2,44,108.0,52.0,36,1.37,22
兰州市,2017-11-19,75,良,1.338886969090408,-0.6063606319466535,0,37,98.0,38.0,38,0.99,37
兰州市,2017-11-20,88,良,2.3228747161396077,-1.2006951250894726,2,45,124.0,66.0,30,1.43,22
兰州市,2017-11-21,75,良,1.6302031399575199,-0.6555521306127675,0,39,97.0,48.0,33,1.3,38
兰州市,2017-11-22,77,良,1.4073547519508265,-0.9589687842177629,0,39,103.0,62.0,28,1.18,40
兰州市,2017-11-23,90,良,2.7460687410582607,-1.5718276927456825,2,49,128.0,77.0,38,1.59,32
兰州市,2017-11-24,106,轻度污染,4.252581797689791,-1.5475399779286891,2,66,159.0,81.0,38,2.48,22
兰州市,2017-11-25,109,轻度污染,4.744242568510003,-1.1702390060720957,2,70,164.0,80.0,38,2.72,24
兰州市,2017-11-26,122,轻度污染,5.5447431142772485,-0.9628341218020504,2,82,183.0,90.5,38,2.9,29
兰州市,2017-11-27,113,轻度污染,5.265889997277043,-0.42401252008436535,2,81,168.0,81.0,38,2.45,25
兰州市,2017-11-28,94,良,3.677300177527137,-0.43945152322974745,2,55,133.0,67.0,38,1.69,27
兰州市,2017-11-29,95,良,3.5924206547653132,-0.8676386639365193,2,52,138.0,69.0,38,1.8,27
兰州市,2017-11-30,88,良,3.601259636883877,-1.2538343705455148,2,47,123.0,82.0,38,1.85,32
兰州市,2017-12-01,113,轻度污染,5.048383280091692,-1.2684070684385527,2,75,167.0,90.5,38,2.48,27
兰州市,2017-12-02,131,轻度污染,6.05154699950936,-0.5200549609482626,2,91,190.0,90.5,38,2.71,25
兰州市,2017-12-03,108,轻度污染,5.099464614778109,-0.04159560341472473,2,79,152.0,82.0,38,2.13,33
兰州市,2017-12-04,72,良,2.5657053090447213,-0.6146740267454239,2,41,93.0,65.0,34,1.42,36
兰州市,2017-12-05,76,良,2.537487132889233,-1.684365401824123,2,40,101.0,71.0,32,1.79,27
兰州市,2017-12-06,86,良,3.390366401362497,-1.48758457581487,2,56,120.0,66.0,38,2.05,25
兰州市,2017-12-07,72,良,2.3806020854885306,-1.1423382168551826,2,41,92.0,56.0,38,1.5,30
兰州市,2017-12-08,76,良,2.7585581594836635,-1.9111534876895044,2,43,100.0,64.0,38,1.93,21
兰州市,2017-12-09,96,良,3.3435320748792305,-1.4670621425990593,2,57,139.0,68.0,38,2.11,28
兰州市,2017-12-10,98,良,3.8994050433726475,-1.390582582647892,2,59,144.0,83.0,38,2.2,29
兰州市,2017-12-11,116,轻度污染,5.364153924112941,-1.3201504781688882,2,82,175.0,90.5,38,2.9,26
兰州市,2017-12-12,109,轻度污染,5.15795369678593,-0.7879921809793566,2,75,163.0,82.0,38,2.7,27
兰州市,2017-12-13,121,轻度污染,5.312953829107167,-0.42736721953721774,2,88,175.0,81.0,38,2.48,31
兰州市,2017-12-14,88,良,2.9455590281402886,0.26958553087252585,2,50,124.0,52.0,34,1.43,34
兰州市,2017-12-15,68,良,0.9557301914615508,0.03286773210821387,0,34,85.0,38.0,29,0.92,50
兰州市,2017-12-16,58,良,0.5725512013311378,-0.8409325436785637,0,30,66.0,45.0,25,1.03,42
兰州市,2017-12-17,93,良,3.825338027780286,-2.060424830209453,2,64,131.0,75.0,38,2.42,24
兰州市,2017-12-18,89,良,3.8956047251229804,-1.4535027366296427,2,60,121.0,70.0,38,2.37,22
兰州市,2017-12-19,104,轻度污染,4.6986525296650905,-1.6007460309820354,2,73,142.0,84.0,38,2.84,31
兰州市,2017-12-20,132,轻度污染,6.280771076082806,-1.389254828261079,2,91,185.0,90.5,38,3.68,25
兰州市,2017-12-21,141,轻度污染,7.212127602409801,-0.706466391737294,2,91,214.5,90.5,38,4.12,26
兰州市,2017-12-22,141,轻度污染,7.031534583520931,-0.3278460865400587,2,91,197.0,90.5,38,3.53,23
兰州市,2017-12-23,97,良,4.1194580686413,0.4042708416808805,2,50,141.0,64.0,38,1.78,34
兰州市,2017-12-24,115,轻度污染,5.1545914303650315,-0.9644484612794592,2,63,178.0,85.0,38,2.56,25
兰州市,2017-12-25,111,轻度污染,5.905290234909301,-0.8277597251834243,2,76,167.0,90.5,38,2.91,26
兰州市,2017-12-26,121,轻度污染,6.739065299877045,-1.0900108482252189,2,88,177.0,90.5,38,3.65,23
兰州市,2017-12-27,141,轻度污染,7.234274034277942,-0.6316010889049729,2,91,208.0,90.5,38,3.93,29
兰州市,2017-12-28,141,轻度污染,6.288845941110288,0.8679143129966391,2,91,214.5,77.0,38,2.51,32
兰州市,2017-12-29,141,轻度污染,3.4845901878984566,3.226814881713751,3,91,214.5,43.0,13,0.96,44
兰州市,2017-12-30,141,轻度污染,5.294069859720145,1.7791130539949715,2,91,214.5,65.0,22,1.93,23
兰州市,2017-12-31,141,轻度污染,6.6965701342377315,0.8118317541631744,2,91,214.5,79.0,38,2.61,26
兰州市,2018-01-01,141,轻度污染,6.854127387140881,0.768200491581235,2,91,214.5,90.0,38,2.74,40
兰州市,2018-01-02,89,良,1.8236734334201736,2.113655083470074,3,37,125.0,35.0,20,0.78,51
兰州市,2018-01-03,96,良,2.601509800664891,0.35091310456659364,2,65,115.0,46.0,25,1.32,35
兰州市,2018-01-04,125,轻度污染,3.9609329522264556,0.18876700207288424,2,91,130.0,60.0,20,2.01,23
兰州市,2018-01-05,110,轻度污染,3.313224089215918,1.0478010016163857,2,82,112.0,46.0,14,1.82,24
兰州市,2018-01-06,91,良,1.6453576529770064,1.4728812051750448,3,67,95.0,28.0,16,1.22,52
兰州市,2018-01-07,69,良,-0.0255992756591261,1.2881423604467916,3,38,87.0,21.0,17,0.67,68
兰州市,2018-01-08,83,良,2.1736637952533484,-0.8857317724712978,0,50,114.0,59.0,28,1.66,40
兰州市,2018-01-09,101,轻度污染,4.575612139247764,-1.354722598240309,2,73,142.0,81.0,38,2.5,31
兰州市,2018-01-10,110,轻度污染,5.409316255387073,-1.2158692134408808,2,79,151.0,90.5,38,2.83,30
兰州市,2018-01-11,114,轻度污染,5.657799129389592,-1.0380560021146183,2,85,151.0,90.0,38,2.88,28
兰州市,2018-01-12,130,轻度污染,6.399014535042211,-1.0309002230487296,2,91,172.0,90.5,38,3.4,24
兰州市,2018-01-13,140,轻度污染,6.169852173745063,0.04825405990491332,2,91,187.0,83.0,38,2.96,37
兰州市,2018-01-14,117,轻度污染,5.767888325173491,0.4243520523987783,2,82,173.0,74.0,38,2.49,30
兰州市,2018-01-15,113,轻度污染,3.742847847654302,0.9562135543202631,2,73,144.0,53.0,29,1.6,40
兰州市,2018-01-16,109,轻度污染,5.368444871628438,-0.47700296030805056,2,67,165.0,84.0,38,2.63,36
兰州市,2018-01-17,124,轻度污染,1.7244623805221542,1.8106098048633559,3,42,169.0,38.0,19,0.83,53
兰州市,2018-01-18,99,良,4.68243578174837,-0.38880916220898737,2,60,146.0,75.0,38,2.1,22
兰州市,2018-01-19,113,轻度污染,5.218473066014237,-0.7054497174913121,2,79,170.0,78.0,38,2.65,30
兰州市,2018-01-20,91,良,4.082499597970577,-0.6024331903073783,2,61,128.0,72.0,38,1.95,28
兰州市,2018-01-21,85,良,3.014943768830718,-0.8889273702947323,2,49,119.0,61.0,38,1.69,31
兰州市,2018-01-22,94,良,3.093261524311365,-0.8341479612601341,2,53,135.0,62.0,38,1.85,39
兰州市,2018-01-23,94,良,3.21414779091812,-0.6084700219001372,2,57,136.0,62.0,38,1.78,38
兰州市,2018-01-24,92,良,2.941753613592099,-0.33672260787318653,2,62,128.0,56.0,32,1.56,29
兰州市,2018-01-25,102,轻度污染,2.6211855315520523,0.3234425576570117,2,73,129.0,46.0,29,1.38,40
兰州市,2018-01-26,123,轻度污染,4.181175603340746,-0.083538009360619,2,91,135.0,59.0,35,2.13,37
兰州市,2018-01-27,105,轻度污染,2.4791731871530165,1.5104239025166044,3,78,113.0,32.0,28,1.28,56
兰州市,2018-01-28,72,良,0.4335769704099521,1.23322827000348,3,38,92.0,24.0,19,0.73,56
兰州市,2018-01-29,83,良,1.7136467987830968,-0.15842111335635528,0,56,110.0,43.0,24,1.32,39
兰州市,2018-01-30,75,良,0.6210298871112965,0.6057249801914338,0,41,98.0,25.0,28,0.72,56
兰州市,2018-01-31,110,轻度污染,3.2387860207643464,-0.5109455528252267,2,60,169.0,62.0,30,1.91,33
兰州市,2018-02-01,91,良,2.6601330551658053,0.26150814716501475,2,53,131.0,50.0,32,1.6,45
兰州市,2018-02-02,75,良,0.33897649377350547,0.39706289683078283,0,35,97.0,38.0,17,1.03,55
兰州市,2018-02-03,83,良,1.7375418373408624,-0.6428943462231878,0,53,115.0,50.0,27,1.62,42
兰州市,2018-02-04,83,良,2.2054132046263444,-0.6927928711191632,2,56,114.0,59.0,29,1.63,41
兰州市,2018-02-05,105,轻度污染,3.817763873291609,-0.9772129839517951,2,77,140.0,70.0,38,2.19,40
兰州市,2018-02-06,97,良,3.770760609459125,-0.5154504650749068,2,71,127.0,70.0,38,1.95,42
兰州市,2018-02-07,93,良,3.6243885020397073,-0.8346567248211965,2,61,134.0,72.0,38,1.87,34
