日期,PM2.5,PM10,NO2,SO2,CO,O3
2024-11-02,41,64.0,57.0,15,0.92,32
2024-11-03,32,80.0,33.0,11,0.46,61
2024-11-04,38,89.0,54.0,14,0.73,36
2024-11-05,42,85.0,62.0,17,0.97,33
2024-11-06,49,89.0,60.0,14,1.04,28
2024-11-07,50,84.0,57.0,12,1.01,24
2024-11-08,47,83.0,59.0,11,1.03,24
2024-11-09,40,79.0,44.0,13,0.68,44
2024-11-10,46,93.0,62.0,13,0.88,30
2024-11-11,33,72.0,46.0,15,0.65,42
2024-11-12,35,74.0,50.0,14,0.75,32
2024-11-13,41,78.0,47.0,17,0.82,37
2024-11-14,59,96.0,60.0,13,1.12,25
2024-11-15,41,107.0,26.0,13,0.58,57
2024-11-16,23,61.0,20.0,17,0.38,63
2024-11-17,30,60.0,34.0,11,0.55,39
2024-11-18,29,43.0,30.0,9,0.57,49
2024-11-19,38,58.0,32.0,15,0.63,42
2024-11-20,53,86.0,47.0,27,0.88,34
2024-11-21,59,92.0,66.0,17,1.14,26
2024-11-22,72,110.0,73.0,22,1.45,24
2024-11-23,57,90.0,50.0,18,1.07,33
2024-11-24,27,45.0,19.0,11,0.44,72
2024-11-25,25,54.0,23.0,10,0.49,65
2024-11-26,45,78.0,51.0,13,1.0,32
2024-11-27,55,93.0,66.0,19,1.33,23
2024-11-28,48,96.0,62.0,20,1.34,24
2024-11-29,60,98.0,70.0,25,1.59,14
2024-11-30,58,92.0,70.0,18,1.55,24
2024-12-01,59,95.0,78.0,19,1.6,22
2024-12-02,43,76.0,68.0,23,1.21,26
2024-12-03,48,81.0,55.0,26,1.19,33
2024-12-04,34,66.0,46.0,21,0.71,42
2024-12-05,40,78.0,53.0,17,0.87,35
2024-12-06,43,76.0,54.0,17,0.98,31
2024-12-07,29,49.0,41.0,13,0.65,44
2024-12-08,36,60.0,49.0,15,0.83,26
2024-12-09,45,73.0,45.0,19,0.83,25
2024-12-10,47,58.0,25.0,11,0.65,47
2024-12-11,53,63.0,34.0,11,0.72,50
2024-12-12,40,51.0,22.0,14,0.5,73
2024-12-13,42,70.0,46.0,15,0.97,39
2024-12-14,63,94.0,64.0,21,1.43,22
2024-12-15,91,124.0,85.0,21,1.94,19
2024-12-16,91,138.0,90.5,18,2.22,18
2024-12-17,77,111.0,81.0,19,1.96,18
2024-12-18,54,82.0,66.0,23,1.28,20
2024-12-19,54,89.0,68.0,17,1.3,23
2024-12-20,59,89.0,58.0,19,1.28,29
2024-12-21,56,87.0,66.0,17,1.21,24
2024-12-22,87,120.0,77.0,23,1.56,21
2024-12-23,81,110.0,61.0,21,1.29,24
2024-12-24,67,98.0,63.0,21,1.23,26
2024-12-25,87,122.0,72.0,29,1.65,20
2024-12-26,56,97.0,48.0,19,1.12,41
2024-12-27,30,62.0,33.0,12,0.61,45
2024-12-28,60,101.0,71.0,18,1.62,18
2024-12-29,64,101.0,75.0,25,1.42,21
2024-12-30,60,97.0,77.0,24,1.46,20
2024-12-31,84,130.0,90.5,24,2.13,19
2025-01-01,57,92.0,66.0,27,1.33,26
2025-01-02,49,84.0,69.0,27,1.37,22
2025-01-03,60,100.0,74.0,32,1.67,15
2025-01-04,59,85.0,65.0,28,1.52,18
2025-01-05,90,114.0,70.0,15,1.74,12
2025-01-06,91,125.0,75.0,20,1.9,21
2025-01-07,40,70.0,53.0,23,0.91,36
2025-01-08,45,74.0,60.0,19,1.22,25
2025-01-09,49,79.0,52.0,23,1.12,34
2025-01-10,32,85.0,31.0,12,0.57,58
2025-01-11,42,76.0,41.0,12,0.75,46
2025-01-12,58,96.0,64.0,27,1.38,26
2025-01-13,62,101.0,68.0,30,1.58,24
2025-01-14,31,84.0,29.0,12,0.63,55
2025-01-15,43,81.0,52.0,17,0.98,34
2025-01-16,67,104.0,71.0,22,1.56,23
2025-01-17,63,102.0,59.0,25,1.51,31
2025-01-18,42,77.0,59.0,20,1.19,28
2025-01-19,65,103.0,74.0,25,1.68,26
2025-01-20,67,101.0,78.0,24,1.85,25
2025-01-21,64,98.0,72.0,26,1.63,28
2025-01-22,63,97.0,66.0,25,1.54,39
2025-01-23,87,123.0,79.0,24,1.94,25
2025-01-24,67,114.0,49.0,18,1.32,35
2025-01-25,34,100.0,16.0,11,0.58,71
2025-01-26,37,128.0,30.0,12,0.84,60
2025-01-27,55,114.0,44.0,15,1.3,48
2025-01-28,91,135.0,53.0,17,1.57,56
2025-01-29,91,204.0,57.0,21,1.7,59
2025-01-30,91,121.0,50.0,23,1.62,64
2025-01-31,61,78.0,42.0,15,1.19,57
2025-02-01,44,64.0,38.0,20,0.9,48
2025-02-02,30,76.0,11.0,12,0.38,76
2025-02-03,29,50.0,28.0,13,0.71,61
2025-02-04,32,53.0,29.0,17,0.77,61
2025-02-05,22,43.0,19.0,13,0.47,73
2025-02-06,27,51.0,20.0,19,0.49,67
2025-02-07,26,69.0,22.0,11,0.53,61
2025-02-08,36,75.0,38.0,18,0.78,49
2025-02-09,47,83.0,48.0,23,1.06,47
2025-02-10,44,76.0,45.0,20,1.03,51
2025-02-11,39,132.0,20.0,16,0.55,67
2025-02-12,50,130.0,25.0,13,0.54,65
2025-02-13,65,133.0,50.0,19,1.07,41
2025-02-14,41,80.0,44.0,14,0.84,48
2025-02-15,35,67.0,40.0,16,0.8,53
2025-02-16,46,115.0,47.0,15,0.86,52
2025-02-17,52,110.0,54.0,18,0.97,57
2025-02-18,45,91.0,45.0,18,0.91,49
2025-02-19,45,96.0,25.0,14,0.66,75
2025-02-20,48,75.0,30.0,11,0.68,78
2025-02-21,47,69.0,33.0,9,0.8,61
2025-02-22,51,89.0,17.0,11,0.57,82
2025-02-23,35,58.0,24.0,10,0.56,64
2025-02-24,45,65.0,43.0,14,0.83,48
2025-02-25,45,74.0,53.0,12,1.06,46
2025-02-26,45,78.0,61.0,18,1.1,47
2025-02-27,46,81.0,62.0,18,1.1,44
2025-02-28,50,90.0,70.0,21,1.14,41
2025-03-01,49,114.0,48.0,13,0.95,47
2025-03-02,34,57.0,24.0,7,0.44,74
2025-03-03,42,53.0,31.0,9,0.68,66
2025-03-04,56,76.0,32.0,12,0.72,60
2025-03-05,39,59.0,21.0,11,0.55,73
2025-03-06,40,58.0,26.0,7,0.68,66
2025-03-07,50,83.0,37.0,9,0.7,59
2025-03-08,52,100.0,55.0,17,0.93,53
2025-03-09,47,114.0,38.0,9,0.78,54
2025-03-10,44,99.0,55.0,12,0.92,49
2025-03-11,85,214.5,29.0,8,0.55,64
2025-03-12,52,157.0,49.0,15,0.76,48
2025-03-13,55,165.0,37.0,14,0.76,58
2025-03-14,36,70.0,16.0,6,0.42,74
2025-03-15,26,55.0,8.0,9,0.38,87
2025-03-16,31,70.0,27.0,13,0.58,73
2025-03-17,31,56.0,31.0,14,0.65,65
2025-03-18,26,45.0,33.0,11,0.66,69
2025-03-19,33,58.0,42.0,13,0.77,64
2025-03-20,38,78.0,42.0,16,0.77,65
2025-03-21,40,80.0,44.0,15,0.73,66
2025-03-22,39,83.0,47.0,20,0.83,60
2025-03-23,29,86.0,34.0,8,0.56,69
2025-03-24,37,108.0,50.0,17,0.93,48
2025-03-25,55,189.0,61.0,20,1.03,54
2025-03-26,91,214.5,7.0,7,0.4,94
2025-03-27,34,109.0,7.0,9,0.45,81
2025-03-28,37,135.0,10.0,14,0.47,77
2025-03-29,33,86.0,30.0,12,0.6,54
2025-03-30,45,137.0,38.0,12,0.86,53
2025-03-31,38,110.0,30.0,12,0.56,72
2025-04-01,60,196.0,31.0,11,0.55,70
2025-04-02,62,186.0,41.0,17,0.76,56
2025-04-03,51,146.0,29.0,14,0.61,77
2025-04-04,64,214.5,23.0,10,0.43,78
2025-04-05,38,112.0,34.0,14,0.59,71
2025-04-06,32,89.0,36.0,18,0.63,65
2025-04-07,36,93.0,35.0,11,0.68,86
2025-04-08,40,132.0,23.0,10,0.57,91
2025-04-09,69,214.5,29.0,11,0.58,72
2025-04-10,33,107.0,29.0,12,0.54,81
2025-04-11,65,214.5,21.0,8,0.41,78
2025-04-12,91,214.5,19.0,9,0.46,74
2025-04-13,47,170.0,32.0,14,0.73,63
2025-04-14,35,93.0,37.0,10,0.63,64
2025-04-15,34,100.0,36.0,15,0.61,65
2025-04-16,91,214.5,41.0,17,0.61,59
2025-04-17,47,133.0,53.0,19,0.74,57
2025-04-18,91,214.5,18.0,9,0.46,85
2025-04-19,80,214.5,39.0,14,0.67,65
2025-04-20,68,214.5,30.0,15,0.59,80
2025-04-21,47,138.0,10.0,8,0.36,90
2025-04-22,39,113.0,28.0,14,0.65,65
2025-04-23,30,73.0,34.0,13,0.68,70
2025-04-24,27,68.0,40.0,10,0.58,75
2025-04-25,28,74.0,37.0,15,0.6,74
2025-04-26,27,56.0,21.0,9,0.49,80
2025-04-27,37,87.0,19.0,7,0.44,76
2025-04-28,27,55.0,25.0,13,0.53,79
2025-04-29,28,67.0,40.0,12,0.61,69
2025-04-30,44,152.0,41.0,12,0.59,62
2025-05-01,26,70.0,44.0,13,0.68,63
2025-05-02,69,207.0,32.0,17,0.6,66
2025-05-03,66,185.0,14.0,10,0.4,92
2025-05-04,51,201.0,21.0,8,0.44,71
2025-05-05,52,162.0,16.0,8,0.49,78
2025-05-06,82,214.5,29.0,12,0.51,71
2025-05-07,63,177.0,18.0,10,0.44,79
2025-05-08,24,53.0,17.0,8,0.43,84
2025-05-09,25,64.0,24.0,8,0.45,73
2025-05-10,23,51.0,32.0,10,0.5,73
2025-05-11,24,53.0,47.0,13,0.66,83
2025-05-12,28,69.0,48.0,12,0.61,65
2025-05-13,40,116.0,31.0,14,0.54,77
2025-05-14,21,41.0,20.0,7,0.38,105
2025-05-15,23,53.0,40.0,10,0.47,80
2025-05-16,26,64.0,47.0,12,0.55,71
2025-05-17,91,214.5,18.0,10,0.39,88
2025-05-18,30,64.0,28.0,11,0.46,92
2025-05-19,28,72.0,42.0,17,0.63,76
2025-05-20,29,68.0,41.0,16,0.6,82
2025-05-21,34,79.0,39.0,10,0.57,67
2025-05-22,30,67.0,19.0,8,0.39,86
2025-05-23,24,49.0,19.0,11,0.37,91
2025-05-24,21,43.0,26.0,10,0.44,88
2025-05-25,22,35.0,24.0,8,0.42,87
2025-05-26,28,57.0,46.0,16,0.58,62
2025-05-27,25,49.0,33.0,7,0.48,73
2025-05-28,20,37.0,14.0,6,0.4,93
2025-05-29,22,44.0,10.0,6,0.39,92
2025-05-30,59,182.0,14.0,10,0.33,97
2025-05-31,41,103.0,25.0,11,0.48,79
2025-06-01,25,41.0,16.0,8,0.33,92
2025-06-02,24,48.0,28.0,11,0.42,80
2025-06-03,22,44.0,23.0,9,0.4,90
2025-06-04,17,37.0,23.0,7,0.34,86
2025-06-05,22,44.0,32.0,11,0.45,88
2025-06-06,25,49.0,36.0,13,0.46,93
2025-06-07,25,56.0,28.0,10,0.39,103
2025-06-08,28,63.0,24.0,12,0.4,95
2025-06-09,25,37.0,15.0,7,0.38,92
2025-06-10,25,50.0,33.0,10,0.58,68
2025-06-11,22,50.0,36.0,11,0.58,85
2025-06-12,27,60.0,38.0,10,0.51,92
2025-06-13,34,84.0,27.0,13,0.51,99
2025-06-14,24,45.0,11.0,8,0.39,98
2025-06-15,24,48.0,17.0,10,0.38,123
2025-06-16,22,46.0,32.0,16,0.57,95
2025-06-17,27,57.0,42.0,14,0.63,88
2025-06-18,28,62.0,33.0,14,0.55,88
2025-06-19,23,42.0,14.0,9,0.39,106
2025-06-20,25,44.0,30.0,11,0.64,79
2025-06-21,23,44.0,29.0,12,0.58,92
2025-06-22,16,19.0,13.0,8,0.45,109
2025-06-23,20,30.0,20.0,10,0.52,90
2025-06-24,25,28.0,21.0,8,0.53,84
2025-06-25,20,28.0,24.0,9,0.55,80
2025-06-26,23,41.0,30.0,11,0.58,80
2025-06-27,19,31.0,28.0,8,0.47,87
2025-06-28,20,38.0,31.0,12,0.49,97
2025-06-29,29,60.0,25.0,8,0.45,75
2025-06-30,22,31.0,22.0,8,0.48,99
2025-07-01,28,48.0,43.0,13,0.62,55
2025-07-02,31,49.0,37.0,9,0.58,78
2025-07-03,26,51.0,28.0,13,0.48,94
2025-07-04,23,35.0,16.0,7,0.32,96
2025-07-05,18,29.0,22.0,9,0.46,84
2025-07-06,17,27.0,18.0,8,0.35,91
2025-07-07,20,33.0,19.0,10,0.43,90
2025-07-08,18,25.0,14.0,7,0.37,76
2025-07-09,23,39.0,21.0,10,0.58,83
2025-07-10,19,38.0,21.0,8,0.45,73
2025-07-11,17,31.0,14.0,6,0.36,73
2025-07-12,17,28.0,11.0,6,0.35,70
2025-07-13,19,30.0,12.0,7,0.36,84
2025-07-14,21,39.0,15.0,7,0.5,86
2025-07-15,25,52.0,25.0,9,0.52,80
2025-07-16,27,59.0,24.0,11,0.47,87
2025-07-17,25,51.0,18.0,7,0.48,88
2025-07-18,25,63.0,14.0,9,0.48,95
2025-07-19,40,106.0,14.0,8,0.39,89
2025-07-20,17,30.0,20.0,7,0.4,83
2025-07-21,19,37.0,23.0,9,0.49,86
2025-07-22,17,31.0,14.0,8,0.37,93
2025-07-23,20,37.0,16.0,8,0.46,75
2025-07-24,22,37.0,13.0,8,0.37,91
2025-07-25,19,33.0,26.0,8,0.55,81
2025-07-26,21,37.0,27.0,11,0.67,88
2025-07-27,21,38.0,25.0,10,0.52,97
2025-07-28,21,38.0,22.0,10,0.47,91
2025-07-29,23,39.0,23.0,8,0.57,80
2025-07-30,17,34.0,21.0,9,0.46,99
2025-07-31,32,80.0,12.0,9,0.41,84
2025-08-01,28,53.0,15.0,10,0.51,99
2025-08-02,22,40.0,19.0,9,0.5,85
2025-08-03,20,42.0,19.0,9,0.48,80
2025-08-04,15,22.0,16.0,8,0.38,77
2025-08-05,21,35.0,24.0,7,0.42,55
2025-08-06,24,46.0,24.0,8,0.49,64
2025-08-07,22,40.0,18.0,9,0.5,65
2025-08-08,13,20.0,16.0,6,0.37,79
2025-08-09,17,35.0,24.0,7,0.41,66
2025-08-10,22,49.0,34.0,9,0.57,56
2025-08-11,21,44.0,23.0,12,0.51,98
2025-08-12,19,33.0,15.0,7,0.3,103
2025-08-13,22,48.0,26.0,13,0.41,87
2025-08-14,18,42.0,26.0,12,0.42,82
2025-08-15,20,44.0,32.0,13,0.45,91
2025-08-16,23,48.0,28.0,12,0.5,82
2025-08-17,17,34.0,16.0,7,0.37,79
2025-08-18,15,31.0,15.0,7,0.42,81
2025-08-19,17,32.0,22.0,7,0.48,82
2025-08-20,50,178.0,11.0,7,0.28,70
2025-08-21,14,21.0,15.0,7,0.33,76
2025-08-22,18,31.0,28.0,11,0.57,45
2025-08-23,17,28.0,22.0,8,0.4,89
2025-08-24,23,41.0,28.0,11,0.5,76
2025-08-25,17,35.0,22.0,9,0.48,61
2025-08-26,15,20.0,13.0,7,0.41,58
2025-08-27,20,27.0,19.0,7,0.4,87
2025-08-28,19,24.0,26.0,6,0.41,64
2025-08-29,21,33.0,28.0,7,0.52,71
2025-08-30,25,45.0,32.0,11,0.55,67
2025-08-31,24,47.0,38.0,12,0.63,79
2025-09-01,22,45.0,27.0,12,0.53,56
2025-09-02,32,76.0,17.0,7,0.37,72
2025-09-03,28,71.0,25.0,10,0.54,63
2025-09-04,30,81.0,18.0,10,0.5,68
2025-09-05,28,74.0,16.0,7,0.37,77
2025-09-06,42,135.0,34.0,10,0.62,62
2025-09-07,38,106.0,37.0,10,0.55,48
2025-09-08,32,84.0,38.0,13,0.59,66
2025-09-09,29,64.0,36.0,17,0.6,61
2025-09-10,26,57.0,30.0,9,0.58,63
2025-09-11,23,51.0,23.0,16,0.53,73
2025-09-12,21,45.0,26.0,9,0.38,73
2025-09-13,31,80.0,32.0,16,0.48,63
2025-09-14,34,99.0,30.0,13,0.5,80
2025-09-15,66,206.0,21.0,9,0.42,61
2025-09-16,42,113.0,15.0,9,0.38,79
2025-09-17,21,34.0,14.0,6,0.36,66
2025-09-18,16,23.0,21.0,7,0.47,40
2025-09-19,23,38.0,24.0,8,0.62,48
2025-09-20,20,38.0,27.0,6,0.54,30
2025-09-21,28,46.0,28.0,8,0.69,23
2025-09-22,36,62.0,31.0,9,0.79,42
2025-09-23,18,39.0,23.0,9,0.42,83
2025-09-24,25,57.0,35.0,13,0.65,56
2025-09-25,20,46.0,20.0,7,0.53,59
2025-09-26,22,44.0,23.0,8,0.54,52
2025-09-27,24,45.0,19.0,9,0.52,78
2025-09-28,26,46.0,31.0,6,0.63,63
2025-09-29,28,51.0,34.0,6,0.63,60
2025-09-30,28,54.0,35.0,7,0.73,56
2025-10-01,21,30.0,20.0,5,0.52,76
2025-10-02,22,38.0,31.0,7,0.7,38
2025-10-03,32,57.0,28.0,7,0.64,38
2025-10-04,30,79.0,34.0,8,0.52,44
2025-10-05,28,73.0,20.0,6,0.43,60
2025-10-06,31,47.0,23.0,6,0.71,54
2025-10-07,24,37.0,19.0,5,0.57,53
2025-10-08,23,29.0,16.0,5,0.6,49
2025-10-09,28,33.0,16.0,6,0.49,50
2025-10-10,23,30.0,18.0,6,0.44,47
2025-10-11,25,36.0,25.0,8,0.58,36
2025-10-12,20,29.0,26.0,6,0.48,50
2025-10-13,29,54.0,41.0,8,0.71,37
2025-10-14,29,55.0,40.0,8,0.68,29
2025-10-15,33,58.0,42.0,8,0.75,39
2025-10-16,36,70.0,33.0,7,0.59,35
2025-10-17,25,36.0,26.0,5,0.65,50
2025-10-18,32,54.0,35.0,6,0.7,35
2025-10-19,31,61.0,34.0,6,0.64,46
2025-10-20,32,58.0,28.0,7,0.73,36
2025-10-21,26,42.0,18.0,6,0.63,44
2025-10-22,26,42.0,18.0,6,0.68,43
2025-10-23,20,29.0,21.0,5,0.58,48
2025-10-24,27,41.0,33.0,5,0.72,31
2025-10-25,34,45.0,25.0,4,0.56,58
2025-10-26,27,40.0,25.0,4,0.45,63
2025-10-27,39,64.0,42.0,7,0.84,36
2025-10-28,46,74.0,47.0,9,0.79,62
2025-10-29,48,81.0,50.0,11,0.97,38
2025-10-30,39,84.0,47.0,11,0.76,46
2025-10-31,35,81.0,49.0,8,0.74,39
2025-11-01,43,84.0,54.0,9,0.84,38
2025-11-02,44,84.0,57.0,10,0.86,43
2025-11-03,38,66.0,45.0,8,0.77,31
2025-11-04,46,71.0,46.0,11,0.96,20
2025-11-05,21,31.0,22.0,4,0.54,32
2025-11-06,17,23.0,21.0,4,0.54,31
2025-11-07,48,118.0,18.0,5,0.51,62
2025-11-08,50,119.0,25.0,8,0.56,42
2025-11-09,43,125.0,34.0,7,0.7,34
2025-11-10,36,74.0,30.0,7,0.61,48
2025-11-11,45,74.0,46.0,9,0.95,20
2025-11-12,37,81.0,38.0,9,0.6,38
2025-11-13,42,86.0,47.0,13,0.77,32
2025-11-14,43,80.0,55.0,22,0.86,30
2025-11-15,50,92.0,45.0,13,0.87,43
2025-11-16,29,79.0,21.0,9,0.4,55
2025-11-17,20,46.0,9.0,6,0.35,58
2025-11-18,30,59.0,36.0,10,0.65,39
2025-11-19,45,77.0,54.0,14,0.85,29
2025-11-20,54,92.0,63.0,15,0.91,33
2025-11-21,58,97.0,66.0,20,1.03,29
2025-11-22,60,99.0,66.0,24,1.09,23
2025-11-23,78,214.5,60.0,17,1.1,36
2025-11-24,35,83.0,31.0,5,0.48,57
2025-11-25,53,94.0,60.0,12,1.18,19
2025-11-26,51,170.0,41.0,8,0.87,32
2025-11-27,60,214.5,63.0,13,1.26,20
2025-11-28,46,88.0,66.0,17,1.33,20
2025-11-29,52,92.0,67.0,18,1.39,20
2025-11-30,47,114.0,50.0,13,0.91,28
2025-12-01,50,127.0,46.0,18,0.91,36
2025-12-02,32,83.0,37.0,12,0.59,43
2025-12-03,39,86.0,54.0,14,0.87,30
2025-12-04,56,99.0,68.0,19,1.23,22
2025-12-05,67,108.0,75.0,25,1.38,22
2025-12-06,75,116.0,77.0,26,1.5,22
2025-12-07,52,87.0,60.0,22,1.2,31
2025-12-08,50,91.0,65.0,22,1.16,28
2025-12-09,68,111.0,75.0,20,1.47,25
2025-12-10,57,117.0,60.0,16,1.39,26
2025-12-11,54,159.0,49.0,20,1.06,36
2025-12-12,36,121.0,8.0,5,0.4,65
2025-12-13,34,96.0,36.0,10,0.89,40
2025-12-14,57,110.0,65.0,13,1.41,22
2025-12-15,75,129.0,80.0,15,1.79,21
2025-12-16,67,113.0,69.0,21,1.5,25
2025-12-17,66,116.0,77.0,20,1.53,21
2025-12-18,91,142.0,90.5,20,1.83,17
2025-12-19,38,79.0,40.0,12,0.8,35
2025-12-20,30,48.0,21.0,5,0.41,49
2025-12-21,65,87.0,49.0,9,0.99,12
2025-12-22,61,114.0,40.0,11,1.0,23
2025-12-23,26,57.0,32.0,9,0.59,43
2025-12-24,33,61.0,34.0,10,0.78,33
2025-12-25,37,66.0,48.0,11,0.96,28
2025-12-26,48,79.0,54.0,13,1.17,25
2025-12-27,66,97.0,61.0,21,1.5,23
2025-12-28,81,117.0,66.0,21,1.65,24
2025-12-29,71,108.0,64.0,22,1.58,28
2025-12-30,81,115.0,66.0,25,1.66,25
2025-12-31,51,75.0,28.0,10,0.77,40
2026-01-01,69,86.0,29.0,6,0.93,37
2026-01-02,59,75.0,32.0,9,0.88,40
2026-01-03,60,70.0,21.0,6,0.76,54
2026-01-04,53,69.0,31.0,8,0.94,49
2026-01-05,35,51.0,20.0,8,0.58,62
2026-01-06,53,77.0,50.0,11,1.32,28
2026-01-07,63,90.0,57.0,20,1.49,26
2026-01-08,57,86.0,56.0,20,1.41,28
2026-01-09,45,79.0,51.0,19,1.28,31
2026-01-10,37,85.0,43.0,12,0.81,36
2026-01-11,54,101.0,59.0,19,1.3,23
2026-01-12,66,116.0,76.0,22,1.84,19
2026-01-13,52,95.0,68.0,30,1.71,18
2026-01-14,48,157.0,61.0,18,1.33,29
2026-01-15,42,119.0,57.0,15,1.23,31
2026-01-16,49,150.0,57.0,20,1.17,26
2026-01-17,60,147.0,65.0,28,1.47,24
2026-01-18,32,111.0,11.0,10,0.43,64
2026-01-19,24,66.0,14.0,7,0.53,56
2026-01-20,33,68.0,28.0,13,0.83,40
2026-01-21,43,79.0,33.0,14,0.87,44
2026-01-22,50,92.0,50.0,15,1.09,33
2026-01-23,71,116.0,69.0,22,1.41,29
2026-01-24,75,174.0,65.0,22,1.38,37
2026-01-25,91,214.5,21.0,8,0.59,50
2026-01-26,91,214.5,46.0,12,1.13,23
2026-01-27,89,214.5,45.0,16,0.98,40
2026-01-28,83,214.5,58.0,21,1.25,35
2026-01-29,68,192.0,44.0,12,0.96,34
2026-01-30,60,163.0,31.0,9,0.82,43
2026-01-31,68,159.0,41.0,9,1.07,30
2026-02-01,63,134.0,43.0,11,1.08,39
2026-02-02,59,117.0,48.0,14,1.13,38
2026-02-03,62,122.0,45.0,16,1.1,43
2026-02-04,59,112.0,56.0,15,1.25,36
2026-02-05,49,88.0,52.0,20,1.14,41
2026-02-06,32,100.0,17.0,8,0.5,71
2026-02-07,33,85.0,20.0,8,0.54,68
2026-02-08,47,92.0,42.0,16,0.87,42
2026-02-09,54,132.0,31.0,15,0.88,50
2026-02-10,46,165.0,27.0,10,0.62,62
2026-02-11,47,112.0,49.0,15,1.04,42
2026-02-12,50,108.0,52.0,23,1.15,33
2026-02-13,62,108.0,61.0,21,1.54,38
2026-02-14,38,104.0,33.0,14,0.94,50
2026-02-15,39,141.0,10.0,9,0.42,77
2026-02-16,31,79.0,14.0,11,0.56,68
2026-02-17,48,92.0,16.0,17,0.71,68
2026-02-18,27,60.0,15.0,11,0.6,73
2026-02-19,24,51.0,19.0,12,0.56,77
2026-02-20,32,66.0,31.0,17,0.92,58
2026-02-21,80,214.5,23.0,13,0.71,55
2026-02-22,91,214.5,20.0,13,0.63,59
2026-02-23,59,186.0,21.0,12,0.6,58
2026-02-24,43,103.0,39.0,14,0.88,58
2026-02-25,51,166.0,25.0,8,0.66,59
2026-02-26,43,129.0,25.0,16,0.76,60
2026-02-27,48,128.0,35.0,14,0.83,55
2026-02-28,51,132.0,30.0,14,0.8,57
2026-03-01,45,133.0,20.0,13,0.6,71
2026-03-02,51,133.0,18.0,12,0.72,87
2026-03-03,74,214.5,24.0,13,0.63,68
2026-03-04,61,197.0,27.0,20,0.76,56
2026-03-05,34,102.0,15.0,10,0.55,81
2026-03-06,32,86.0,25.0,13,0.65,68
2026-03-07,35,75.0,31.0,16,0.74,61
2026-03-08,31,52.0,21.0,9,0.67,60
2026-03-09,42,64.0,33.0,8,0.88,57
2026-03-10,37,64.0,39.0,13,0.96,50
2026-03-11,30,61.0,35.0,14,0.85,56
2026-03-12,88,214.5,23.0,7,0.56,57
2026-03-13,91,214.5,6.0,6,0.42,73
2026-03-14,45,115.0,12.0,6,0.5,71
2026-03-15,57,144.0,23.0,8,0.7,58
2026-03-16,58,128.0,24.0,9,0.71,52
2026-03-17,35,94.0,8.0,6,0.42,84
2026-03-18,38,121.0,11.0,7,0.39,77
2026-03-19,44,134.0,22.0,9,0.5,64
2026-03-20,43,109.0,28.0,14,0.64,68
2026-03-21,53,160.0,29.0,12,0.6,59
2026-03-22,65,180.0,23.0,8,0.41,65
2026-03-23,52,139.0,29.0,12,0.53,59
2026-03-24,41,97.0,34.0,11,0.66,69
2026-03-25,39,86.0,38.0,10,0.7,62
2026-03-26,25,49.0,24.0,8,0.55,79
2026-03-27,25,43.0,19.0,7,0.47,77
2026-03-28,22,48.0,15.0,8,0.35,89
2026-03-29,27,52.0,34.0,7,0.53,56
2026-03-30,27,42.0,23.0,6,0.52,69
2026-03-31,29,53.0,25.0,8,0.55,67
2026-04-01,29,64.0,37.0,13,0.67,62
2026-04-02,31,82.0,40.0,12,0.63,67
2026-04-03,53,171.0,10.0,7,0.35,103
2026-04-04,40,134.0,24.0,10,0.47,76
2026-04-05,46,135.0,26.0,9,0.47,78
2026-04-06,31,84.0,26.0,10,0.48,68
2026-04-07,26,67.0,25.0,7,0.49,70
2026-04-08,23,56.0,25.0,8,0.55,64
2026-04-09,32,88.0,27.0,10,0.65,79
2026-04-10,23,71.0,29.0,9,0.58,68
2026-04-11,27,73.0,26.0,9,0.43,90
2026-04-12,30,78.0,28.0,9,0.46,77
2026-04-13,26,61.0,16.0,13,0.4,91
2026-04-14,18,38.0,14.0,7,0.36,102
2026-04-15,31,64.0,29.0,11,0.53,67
2026-04-16,18,44.0,16.0,6,0.38,89
2026-04-17,24,52.0,38.0,9,0.57,74
2026-04-18,30,72.0,41.0,12,0.61,91
2026-04-19,91,214.5,6.0,6,0.33,96
2026-04-20,39,98.0,16.0,7,0.43,78
2026-04-21,57,125.0,17.0,8,0.45,76
2026-04-22,45,99.0,25.0,10,0.47,79
2026-04-23,57,117.0,31.0,9,0.53,84
2026-04-24,54,114.0,29.0,10,0.43,82
2026-04-25,31,80.0,34.0,13,0.56,97
2026-04-26,25,75.0,27.0,12,0.43,96
2026-04-27,20,48.0,11.0,7,0.28,100
2026-04-28,22,53.0,14.0,9,0.38,89
2026-04-29,32,69.0,18.0,10,0.5,111
2026-04-30,22,56.0,14.0,6,0.41,79
2026-05-01,22,46.0,13.0,7,0.38,83
2026-05-02,24,60.0,9.0,7,0.37,106
2026-05-03,21,43.0,25.0,7,0.49,88
2026-05-04,19,47.0,38.0,9,0.51,71
2026-05-05,21,51.0,32.0,14,0.6,95
2026-05-06,39,116.0,8.0,7,0.33,102
2026-05-07,27,67.0,23.0,8,0.49,76
2026-05-08,21,52.0,32.0,8,0.48,81
2026-05-09,24,61.0,32.0,9,0.45,79
2026-05-10,33,77.0,29.0,8,0.46,87
2026-05-11,36,85.0,36.0,11,0.55,84
2026-05-12,27,79.0,26.0,7,0.45,86
2026-05-13,20,48.0,16.0,8,0.47,91
